9.05192217699261e9	58.57918977228941	9.661671565458491e16	2.8163864264106128e32
9.052067577218021e9	58.57827598030095	9.66147617117591e16	2.8164741291707577e32
9.05214027630917e9	58.57768775115159	9.661329630315973e16	2.8165179805508297e32
9.052176625599365e9	58.57739364065053	9.66125636109918e16	2.816539906240866e32
9.052194800202526e9	58.577175974176285	9.661219726793957e16	2.816550869085882e32
9.052203887493608e9	58.57706714139214	9.661201409717107e16	2.816556350508394e32
9.052208431136522e9	58.577012725112034	9.661192251197592e16	2.8165590912196496e32
9.05221070295734e9	58.576985516999706	9.66118767194275e16	2.8165604615752775e32
9.052211838867561e9	58.576971912950654	9.66118538231646e16	2.8165611467530895e32
9.052212406822641e9	58.576965110926544	9.661184237503518e16	2.8165614893419978e32
9.052212690800167e9	58.576961709915864	9.661183665097138e16	2.8165616606364532e32
9.05221283278898e9	58.57696000941007	9.661183378893882e16	2.8165617462836793e32
9.052212903783321e9	58.5769591591576	9.661183235792573e16	2.8165617891072924e32
9.052212974777729e9	58.57695859232316	9.661183140391464e16	2.8165618319309054e32
9.05221307597844e9	52.56854753984872	9.661183031669571e16	2.816561886713444e32
9.052213177179186e9	52.56854711714119	9.661182909626738e16	2.8165619414959824e32
9.052213379580612e9	52.56854648307864	9.66118272656245e16	2.8165620510610627e32
9.052213784383514e9	52.568545214955904	9.661182360434282e16	2.81656227019122e32
9.052214593989239e9	52.568542678710386	9.661181628178064e16	2.8165627084515338e32
9.05221621320043e9	52.568537606220076	9.661180163665637e16	2.8165635849721633e32
9.05221945162165e9	52.56852746124177	9.661177234641923e16	2.816565338013424e32
9.052225928459652e9	52.568507171298506	9.661171376599374e16	2.816568844095943e32
9.05223888211779e9	52.56846659146477	9.661159660533072e16	2.8165758562609802e32
9.052266431975845e9	52.568382001460634	9.66113523802316e16	2.8165907697859823e32
9.05233448485278e9	52.568182338812996	9.661077592260762e16	2.816627609001017e32
9.052455992838911e9	52.56778644948841	9.660963293124661e16	2.8166933860711223e32
9.052699002545115e9	52.56702517220032	9.660743502449662e16	2.8168249402113393e32
9.053023002491606e9	52.56584102262052	9.660401626587091e16	2.8170003457316286e32
9.053346987588572e9	52.56448779930638	9.660010942919525e16	2.8171757512519176e32
9.053994913243448e9	52.56245808909739	9.659424964815552e16	2.817526562292496e32
9.054966690411634e9	52.55907568717976	9.658448492591344e16	2.8180527788533637e32
9.056262185609856e9	52.55434126571197	9.65708176302387e16	2.8187544009345204e32
9.058852464480267e9	52.54622713405673	9.65473955540059e16	2.8201576450968277e32
9.062736106108662e9	52.532710738249115	9.650838397846006e16	2.8222625113402975e32
9.06985059051085e9	52.5097503390491	9.644212849261446e16	2.8261214327866507e32
9.080831794890387e9	52.471469447258514	9.633319506485312e16	2.8320852204764705e32
9.104030573197897e9	52.39952629744892	9.61275622060701e16	2.8447144179372704e32
9.150205932104095e9	52.252153215524224	9.571094188375906e16	2.8699728128588637e32
9.191008630678698e9	52.06482763128296	9.519225404082022e16	2.892424719455839e32
9.27286307515116e9	51.78332348487239	9.446195149669683e16	2.937823436917662e32
9.355084772999985e9	50.6478822420453	9.35039118513601e16	2.983222154379485e32
9.51737327589224e9	49.998293100625546	9.209527474825782e16	3.074019589303131e32
9.837178154457485e9	48.725795607874474	8.936723812898978e16	3.2574252655929154e32
1.0149825885562485e10	47.15845001430743	8.596372854339157e16	3.4424835922129355e32
1.0456096827159025e10	45.66037133550931	8.276279135183531e16	3.629046091515884e32
1.0756006696954626e10	44.3240114586885	7.974358101758822e16	3.816973115306196e32
1.0903719346316298e10	43.37446316756678	7.760532904733763e16	3.911406913387316e32
1.1049988087410015e10	42.76942022597372	7.62153661309567e16	4.0061331018512876e32
1.1266862188634113e10	42.031912411783026	7.452169388152848e16	4.148769156933923e32
1.1516345534468264e10	41.06579298333222	7.240423660448086e16	4.3158520077475894e32
1.1727324509737226e10	40.15059507822549	7.0378774634668e16	4.459637643151667e32
1.1970139186408545e10	39.2965999812825	6.842449788087115e16	4.62798714937519e32
1.2243641292665579e10	38.326230043963506	6.626092004967864e16	4.821078781568296e32
1.257988454172292e10	37.21348837629777	6.3780784885954376e16	5.0633325020943084e32
1.2844990970556824e10	36.11175365611015	6.143635468294686e16	5.2577633873282675e32
1.3106530381114855e10	35.21483493371547	5.943970713454822e16	5.452642884819447e32
1.336470943528956e10	34.35053603655432	5.752545608681309e16	5.647887859743502e32
1.3619718086944862e10	33.51654037854244	5.568842777749604e16	5.843419232958584e32
1.3871733735224195e10	32.710495055030506	5.392395473197923e16	6.039161740136522e32
1.4120919301284666e10	31.93074000834337	5.222780920102966e16	6.23504371112934e32
1.4367419639359108e10	31.176448785181076	5.059614575832819e16	6.430996867298607e32
1.4611373544915668e10	30.445574713699433	4.902545090586071e16	6.626956134786352e32
1.4852910120399904e10	29.736813033707975	4.751250521010198e16	6.822859472138601e32
1.509214971744072e10	29.0489822480625	4.605434902578191e16	7.018647710824577e32
1.5329204766570835e10	28.381008345142355	4.464825319467982e16	7.214264407375118e32
1.556418051062649e10	27.731911424442707	4.329169387477686e16	7.409655706030617e32
1.5797175654856678e10	27.100794363723967	4.198233081740957e16	7.604770210923984e32
1.602828294462431e10	26.4868331726379	4.0717988537961176e16	7.79955886685443e32
1.625758968011174e10	25.88926873556817	3.9496639926629576e16	7.993974847904784e32
1.648517817616144e10	25.307399696407494	3.831639192626073e16	8.187973453223604e32
1.67111261745452e10	24.740576260377782	3.717547296912394e16	8.38151200935739e32
1.6935507215742058e10	24.188194680667262	3.6072221916923864e16	8.574549778586235e32
1.715839097758084e10	23.649692198189666	3.500507829095396e16	8.767047872778146e32
1.7379843588129837e10	23.12454227469034	3.3972573614363876e16	8.958969172311449e32
1.7599927918081875e10	22.612250225405603	3.297332371728219e16	9.150278249663433e32
1.7818703933898975e10	22.11234136733118	3.2006021878706076e16	9.340941297310656e32
1.8036228596326237e10	21.624402359420216	3.1069432714368804e16	9.530926059616962e32
1.825255658178066e10	21.147993375968284	3.0162386626217784e16	9.720201768414887e32
1.846774010976659e10	20.682734222133234	2.9283774915158708e16	9.908739082005398e32
1.8681829160562065e10	20.22826141128088	2.8432545301466216e16	1.0096510027342372e33
1.8894871570729893e10	19.784236816484736	2.7607697885428716e16	1.0283487945199413e33
1.910691310324029e10	19.350346876672486	2.6808281477524664e16	1.0469647438101984e33
1.9317997505370808e10	18.92630077784252	2.6033390255391244e16	1.0654964320840077e33
1.9528166566265648e10	18.51182780501169	2.528216071248195e16	1.0839415573392379e33
1.9737460182051666e10	18.106674289298375	2.4553768869385296e16	1.1022979296093505e33
1.9945916431648487e10	17.71060060296537	2.3847427723144536e16	1.1205634666883642e33
2.0153571662571754e10	17.32337853934347	2.316238491265813e16	1.1387361900583654e33
2.0360460583416077e10	16.944789253457103	2.2497920580274216e16	1.1568142210048888e33
2.056661635880591e10	16.574621786539414	2.185334541133963e16	1.1747957769079537e33
2.07720707069338e10	16.212671771520153	2.1227998834685596e16	1.192679167698451e33
2.097685400242023e10	15.85874009716185	2.062124736883761e16	1.2104627924696966e33
2.1180995377946182e10	15.512632246918155	2.0032483100601184e16	1.2281451362312096e33
2.1384522817505344e10	15.174158294178918	1.9461122283196292e16	1.2457247668028393e33
2.158746324009832e10	14.843133032623735	1.890660404160803e16	1.2632003318436702e33
2.178984257474925e10	14.5193760657256	1.8368389174261664e16	1.2805705560053124e33
2.1991685827308468e10	14.202711886034216	1.7845959041531094e16	1.2978342382030863e33
2.2193017140098167e10	13.89296989785894	1.733881453264195e16	1.3149902489986752e33
2.2393859845317936e10	13.589984393048384	1.6846475103602398e16	1.332037528086451e33
2.2594236513097588e10	13.293594484783751	1.6368477879696604e16	1.348975081877934e33
2.279416899516017e10	13.003643999466743	1.5904376816714998e16	1.3658019811836223e33
2.2993678464611397e10	12.719981353400822	1.5453741915840004e16	1.382517358985556e33
2.3192785452515522e10	12.44245940638245	1.5016158487693788e16	1.399120408296035e33
2.3391509881937977e10	12.170935292268249	1.4591226461527072e16	1.4156103800981858e33
2.3589871099506996e10	11.90527026670445	1.4178559735964382e16	1.4319865813645154e33
2.378788790507912e10	11.6453295374102	1.3777785568054934e16	1.4482483731497977e33
2.398557857834647e10	11.390982177998213	1.3388543997745784e16	1.464395168751334e33
2.418296089992597e10	11.142101191820046	1.3010487305074572e16	1.4804264319352705e33
2.438005216782679e10	10.898563518087991	1.2643279497405848e16	1.496341675226651e33
2.457686921243458e10	10.660249862424667	1.2286595824407898e16	1.5121404582601823e33
2.477342841089661e10	10.427044493536082	1.1940122318845356e16	1.5278223861891725e33
2.4969745700734554e10	10.19883506816232	1.1603555361460004e16	1.5433871081535433e33
2.516583659273588e10	9.975512463601081	1.127660126837852e16	1.5588343157981407e33
2.5361716183110573e10	9.756970622178555	1.095897589969156e16	1.5741637418357725e33
2.5557399165036446e10	9.543106405150413	1.0650404287824248e16	1.5893751586578965e33
2.5752899839630085e10	9.333819456184978	1.0350620284395096e16	1.604468376990621e33
2.5948232126381767e10	9.12901207380756	1.0059366224414752e16	1.619443244594197e33
2.614340957311466e10	8.928589091971668	9.776392606734446e15	1.634299645006093e33
2.6338445365512623e10	8.732457768178556	9.501457789738362e15	1.6490374963263156e33
2.6533352336177162e10	8.540527677482226	9.234327701428688e15	1.663656750035786e33
2.6728142973285778e10	8.352710613623382	8.974775563079857e15	1.6781573898504163e33
2.6922829428945797e10	8.16892049419746	8.722581625620051e15	1.69253943061013e33
2.7117423527353424e10	7.989073268393194	8.477532917990938e15	1.7068029172015054e33
2.7311936772930786e10	7.813086824675046	8.239423006816987e15	1.7209479235125353e33
2.7506380359425907e10	7.640880865862577	8.008051766758931e15	1.7349745514162357e33
2.7700765180884823e10	7.472376762855952	7.783225160976837e15	1.7488829297868286e33
2.7895101843794228e10	7.307497449692932	7.564755031158646e15	1.7626732135476496e33
2.808940067966113e10	7.146167355247549	7.352458896627362e15	1.7763455827478674e33
2.8283671757989338e10	6.988312342937323	7.146159762056257e15	1.7899002416671898e33
2.847792489950974e10	6.833859661404544	6.945685933315318e15	1.8033374179475373e33
2.86721696892434e10	6.68273791162863	6.750870841057494e15	1.8166573617453008e33
2.8866415488917007e10	6.5348770341695035	6.561552871632781e15	1.8298603449053682e33
2.9060671448325104e10	6.390208317687737	6.377575204802567e15	1.8429466601714156e33
2.9254946514857918e10	6.248664426176641	6.198785657822146e15	1.8559166204222382e33
2.9449249440581585e10	6.110179440677621	6.025036535599769e15	1.868770557932816e33
2.9643588786507526e10	5.974688905205805	5.856184486575145e15	1.881508823659277e33
2.983797292400493e10	5.842129865281819	5.692090363994929e15	1.8941317865453929e33
3.003241003357704e10	5.71244088917944	5.532619092335377e15	1.9066398328431145e33
3.022690810184997e10	5.585562064044127	5.377639538552889e15	1.9190333654593405e33
3.0421474917683525e10	5.461434963118451	5.227024387848905e15	1.9313128033284106e33
3.0616118068310707e10	5.3400025860325435	5.080650023783177e15	1.943478580805592e33
3.081084493634651e10	5.221209279810629	4.938396412593364e15	1.9555311470810256e33
3.1005662698291218e10	5.105000649022783	4.800146991575119e15	1.967470965613162e33
3.120057832437624e10	4.9913234767350385	4.665788561404906e15	1.979298513579102e33
3.1395598579509438e10	4.8801256576256025	4.535211182287169e15	1.9910142813396977e33
3.1590730025714222e10	4.771356128416536	4.40830807377448e15	2.0026187719221773e33
3.178597902610622e10	4.664964803620477	4.2849755181164805e15	2.0141125005196688e33
3.198135174999423e10	4.5609025270695405	4.1651127670060885e15	2.0254959940069472e33
3.2176854178691082e10	4.459121037299261	4.048621951601429e15	2.0367697904716513e33
3.2372492111688225e10	4.359572943666909	3.935407995687657e15	2.047934438760191e33
3.256827117287299e10	4.2622117109603765	3.825378531853627e15	2.0589904980372575e33
3.2764196816509903e10	4.166991649659701	3.7184438205704e15	2.0699385373553133e33
3.2960274332863724e10	4.073867909302564	3.6145166720481e15	2.0807791352353038e33
3.31565088533957e10	3.9827964735932544	3.513512370732185e15	2.0915128792598477e33
3.335290535544746e10	3.8937341564907326	3.415348602315705e15	2.1021403656783023e33
3.3549468666411255e10	3.8066385975311947	3.319945383160037e15	2.1126621990231694e33
3.374620346740502e10	3.7214682560008687	3.2272249920224155e15	2.1230789917374862e33
3.3943114296459957e10	3.6381824039468382	3.1371119039973605e15	2.1333913638117376e33
3.414020555119885e10	3.5567411180255704	3.049532726598128e15	2.143599942427141e33
3.4337481491100124e10	3.4771052701075194	2.9644161378898875e15	2.1537053616079792e33
3.453494623936559e10	3.3992365175246104	2.881692826577214e15	2.1637082618832626e33
3.493049992730593e10	3.2852912009985142	2.761711336189779e15	2.1834090983888496e33
3.5128554492480385e10	3.175853435419884	2.6472117094137275e15	2.1931083452793963e33
3.5326813022018524e10	3.1046851579416073	2.573406966192049e15	2.202707693967854e33
3.57239973405395e10	3.0005628237308115	2.4663686739606915e15	2.2216093744811897e33
3.59228880668281e10	2.9005581210464175	2.3642044617826e15	2.2309130564960256e33
3.6121995896852325e10	2.83553519529466	2.2983557067485155e15	2.2401195401218138e33
3.632132382249105e10	2.771966830890484	2.234357878471526e15	2.2492295105087124e33
3.652087472352211e10	2.709821625863724	2.1721588597168565e15	2.2582436563449403e33
3.692069747902764e10	2.6189230135956696	2.0819612439713782e15	2.2759872452497272e33
3.7120933481770744e10	2.5316148606505244	1.995850693265497e15	2.284718081056556e33
3.752214892590272e10	2.4467042999683652	1.9130502531871612e15	2.3019013364974507e33
3.7723092156433945e10	2.365145432467358	1.8339925690650288e15	2.310355163272328e33
3.812574191159687e10	2.2858392965218233	1.757981006493341e15	2.326990746735845e33
3.832741191539998e10	2.2096610378663457	1.6853969767242138e15	2.3351739207848568e33
3.873153267213372e10	2.135598259934205	1.615615814197011e15	2.351274585858578e33
3.8933946647438866e10	2.064453591295928	1.5489735690871548e15	2.359193500492317e33
3.933957063307447e10	1.9952944658877558	1.4849100824087705e15	2.374772057160108e33
3.954274366302738e10	1.9288569289076734	1.4237212482076685e15	2.382433125317789e33
3.994989908980059e10	1.8642821069236863	1.3649047414008262e15	2.3975024063808678e33
4.015384434280712e10	1.8022449835494578	1.3087209130836008e15	2.4049120444464573e33
4.056255574960724e10	1.7419546516946334	1.254719302076657e15	2.4194848741374042e33
4.076728461903831e10	1.6840301258237582	1.2031288057762842e15	2.4266494866488528e33
4.117757310150805e10	1.6277430944343496	1.1535454836243958e15	2.4407386509242484e33
4.1588923157184715e10	1.5558447399566966	1.0907331263692699e15	2.4545124435161058e33
4.200134176128647e10	1.487166191842215	1.031390491602896e15	2.4679764925496645e33
4.241483495148863e10	1.4215642328375389	9.75324374446652e14	2.4811363954735918e33
4.282940782631978e10	1.3589018343871195	9.223523220669629e14	2.493997714531211e33
4.3245064537110504e10	1.2990479220288482	8.723020424172256e14	2.506565972575548e33
4.36618082705086e10	1.2418771442064331	8.250108447938599e14	2.518846649108967e33
4.4079641226672714e10	1.187269630949984	7.803251107121112e14	2.5308451765352233e33
4.44985645998033e10	1.1351107509356606	7.380997933468242e14	2.542566936692349e33
4.49185785622074e10	1.0852908851564538	6.981979437910612e14	2.554017257732321e33
4.5339682247819016e10	1.0377052137204743	6.604902628031068e14	2.565201411245482e33
4.576187373441807e10	0.9922535103681488	6.248546769331646e14	2.5761246095842438e33
4.61851500247099e10	0.9488399488304994	5.91175937730589e14	2.5867920034168055e33
4.660950702846561e10	0.907372920056062	5.593452426126346e14	2.597208679590201e33
4.703493954466392e10	0.8677648555737281	5.292598762125472e14	2.60737965924797e33
4.746144124097868e10	0.8299320583383074	5.008228713011576e14	2.6173098961330146e33
4.788900463055317e10	0.793794539966352	4.739426883249863e14	2.6270042750673047e33
4.821035249704461e10	0.7635403039055981	4.516424456044828e14	2.6341231764437556e33
4.863975222671335e10	0.7344057462103425	4.30391520408135e14	2.643416346265538e33
4.9070186900818016e10	0.7025462709255615	4.073613903014304e14	2.6524867262705857e33
4.950164446858098e10	0.6721125882599066	3.855881702845987e14	2.6613389330543194e33
4.993411159051381e10	0.6430403113288119	3.650022377214297e14	2.669977509871217e33
5.036757360688846e10	0.6152679422579813	3.4553786775518256e14	2.678406926176415e33
5.080201450863942e10	0.5887367453114429	3.2713301451691356e14	2.6866315773551235e33
5.1237416909336426e10	0.5633906254415609	3.0972910442176494e14	2.694655784598332e33
5.1673762016076065e10	0.5391760114698739	2.932708409974149e14	2.702483794866147e33
5.2111029600954124e10	0.5160417426728946	2.7770602065908122e14	2.7101197809382834e33
5.25491979776997e10	0.49393896115933095	2.629853587348289e14	2.7175678416328305e33
5.298824398141697e10	0.4728210107724341	2.490623251261775e14	2.724832002166756e33
5.342814294021275e10	0.4526433493170767	2.3589298915213016e14	2.731916214603473e33
5.38688686354334e10	0.43336346282705124	2.234358731528424e14	2.7388243583316424e33
5.431039326274475e10	0.4149407761396926	2.11651814308388e14	2.745560240671628e33
5.475268739729068e10	0.39733656526596645	2.0050383412646706e14	2.752127597615388e33
5.5195719960319084e10	0.380513874343884	1.89957015211687e14	2.7585300946577005e33
5.563945818466084e10	0.36443743507269505	1.7997838499906797e14	2.7647713276526524e33
5.608386758426366e10	0.34907358926767806	1.7053680605910688e14	2.770854823755395e33
5.652891192999074e10	0.3343902153979055	1.616028725396194e14	2.776784042473872e33
5.6974553230700584e10	0.3203566587073705	1.5314881240514316e14	2.7825623768059133e33
5.74207517174659e10	0.30694366416060453	1.4514839520204312e14	2.7881931544152045e33
5.786746584846216e10	0.2941233014704652	1.3757684506369936e14	2.793679638850399e33
5.831465236689166e10	0.28186887676180916	1.3041075864612244e14	2.7990250308289196e33
5.8762266406365e10	0.2701548578451654	1.236280277194889e14	2.8042324695849203e33
5.921026161893809e10	0.2589568201862188	1.1720776618472481e14	2.8093050342446694e33
5.965859032162074e10	0.2482513968614295	1.1113024130448123e14	2.8142457451864637e33
6.0107203665273865e10	0.23801623064629077	1.0537680890578447e14	2.819057565408906e33
6.055605182983873e10	0.2282299280738198	9.992985229184506e13	2.82374340192508e33
6.100508424256495e10	0.21887201544775722	9.477272466786289e13	2.828306107122231e33
6.145424981642309e10	0.20992289738692652	8.988969491973403e13	2.832748480054658e33
6.190349721329633e10	0.20136381709127207	8.526589653843356e13	2.8370732677019977e33
6.235277511803805e10	0.19317682525364235	8.088727947890184e13	2.841283166196944e33
6.280203242292005e10	0.18534478889615486	7.67405647994421e13	2.845380821964349e33
6.325121829154373e10	0.17785140451316908	7.281320190677725e13	2.8493688327825536e33
6.370028218015179e10	0.1706811724064952	6.909332820517286e13	2.8532497487890054e33
6.4261392403860916e10	0.16297689670520452	6.5142684741808164e13	2.857954101163869e33
6.470999864228862e10	0.15565437213630284	6.1425133189006516e13	2.861603137245868e33
6.515832061217729e10	0.1494363567111757	5.830529249093664e13	2.865153048232348e33
6.5606308864010666e10	0.14348373499414266	5.534935411183776e13	2.868606191347313e33
6.605391406692552e10	0.13778464202083196	5.254848994536882e13	2.871964880326488e33
6.6501086913736084e10	0.13232780504566624	4.989435414900298e13	2.8752313860298954e33
